metal,route,country,energy_mix_fossil,production_tonnes,recycling_rate,transport_km,scrap_return_tonnes,energy_intensity_MJ_per_tonne,ghg_kgCO2e_per_tonne
copper,primary,US,0.38351480172350566,0.9357930163605341,0.1325167260289454,912.2586723356491,0.08494030444831978,58426.63529644194,554.0714921678572
nickel,primary,BR,0.37464248944920986,4.2525857200203285,0.10437919254888062,279.80193002984817,0.33742726569853154,53476.46611745895,512.8582441377358
aluminium,secondary,CN,0.24375453966101412,1.759616218805051,0.6960582175716842,648.383646250645,0.909516588550612,23882.868946640534,104.6352987226187
nickel,secondary,US,0.2141360358363471,1.5531777114500325,0.907626626458307,356.7364054141964,0.5968620159618278,7886.737603173359,23.98719798346576
aluminium,primary,RU,0.28221459411982547,2.696405212439237,0.2163265650380905,486.3811051451365,0.49604968029699514,148445.75490721624,1112.5382613543234
aluminium,primary,BR,0.33775798353890646,1.8342119496148654,0.10950817129364708,251.55813439629605,0.1947370049115565,178179.73068172557,1446.1500545590206
lithium,mixed,AU,0.5447869830785625,0.4547053915287961,,730.9547726281731,0.08662756130062198,9194.841856160223,96.14973084298869
aluminium,primary,CN,0.6084162090390757,2.342928573078365,,276.8573275867013,0.433221286820662,181463.00324339356,2659.854815453044
aluminium,secondary,BR,0.3124735345386925,0.38651451008797166,0.8070803229332846,,0.22585082963569578,26454.61704238756,297.82323946695544
lithium,primary,IN,0.5398266732193491,3.378327822245222,0.3220227499419589,364.57236181581504,0.8952835608418003,61712.52262157906,865.7594726172199
lithium,primary,CN,0.47339907386074187,9.258341774435651,0.4253514948336244,,3.1793564591134316,55643.8300053656,656.0651823967094
copper,primary,BR,0.34673891479836483,1.0476622896131196,0.30534861182824313,538.4923235700138,0.24545002008420533,58670.12886321764,472.6769155035437
copper,secondary,IN,0.20547259851869085,1.276694877740153,0.6567954003956761,214.74601833008424,0.408982772747215,8673.594867498394,6.154190145908572
copper,mixed,CN,0.5736142932173933,0.19509255275135085,0.22979206346996622,554.8158408643857,0.04044156575648057,9156.344579782724,117.85118769779926
aluminium,primary,IN,0.7485213994121596,0.12765672132647302,0.3942100904288148,,0.03298070435902262,194257.85175152202,3659.9614787782702
aluminium,primary,IN,0.3810218673150456,5.187259201201293,0.10228812758003857,1336.9640869943687,0.2827440901879863,173792.69029303544,1602.2912361924116
copper,primary,CN,0.3054454639173435,0.3753635538506719,0.18029480898017308,920.7368035447219,0.03057333370177341,52692.17330448289,379.20879279732355
copper,primary,CN,0.9096341955575695,1.2803825986530855,0.28091202758819367,521.2770485730158,0.23379998532230803,68674.87352180858,1604.5883626212951
copper,primary,IN,0.42001981799023824,3.478636358372338,0.32055582776337377,208.9007780812044,0.8594988556517831,55797.20640252976,666.3549712798949
copper,primary,RU,0.37889009583413186,4.502201840018158,,756.1021755328917,1.2788272333676753,,572.3898007724073
aluminium,secondary,CN,0.8856775516879327,1.56543027877128,,428.0781657604334,1.2305964563100897,,647.1741674963034
copper,primary,BR,,1.7649680414970559,0.10834365360366012,2108.934120347024,0.09406050395775757,68853.81539307663,1461.7373830781762
aluminium,primary,US,,2.315410847164861,0.4319356838706239,142.1812133355402,0.9915718401177775,188728.55527778208,2656.572766002868
copper,mixed,AU,0.5913910891422196,6.608097928495598,,41.50379647353249,0.4220324204619528,8843.994513692343,116.18280781268956
copper,primary,IN,0.3741989638672176,1.9459760220540723,0.08832214231475417,36.22718414875736,0.11559087259836431,58023.217435078244,578.3974402650747
nickel,mixed,IN,0.262641336383646,1.7395773409965625,0.24797701676078754,510.86783159144153,0.4024370565706797,8684.124513025481,20.51797199424987
aluminium,primary,AU,0.6587454602845288,0.1292815809982771,0.3777084112574393,,0.03987947228913038,178594.99388940056,3021.8801322967247
aluminium,mixed,RU,0.27867593727217055,0.2688288538377538,0.3598016425421307,0.9668914224489474,0.05892784205146477,27190.16784610927,185.0555584074104
aluminium,secondary,AU,0.5594196375653199,1.8215778379380396,0.8858014646757477,646.895963232322,1.5013357629638662,26196.007909583466,334.80831600763537
copper,mixed,CN,0.9523977588104087,5.60527065362967,0.10664103024519536,535.1074432073138,0.4781831033768554,11199.980337045998,296.25115439051774
copper,mixed,AU,0.9622675113364676,4.130176301346505,0.20029090282497441,658.951994359203,0.6777570577811666,9890.916795837024,188.98540166042972
aluminium,primary,IN,,8.200148967066967,,219.56684870748254,1.2524307406320019,173000.27166769444,1700.488321459482
aluminium,mixed,AU,0.6992907360365235,1.600849479724967,0.3943480494218688,858.7801321649653,0.4223656517113575,,568.59271628422
copper,primary,US,,3.201686590546134,0.24534184811248017,22.868553741712955,0.6238050241665618,57376.47274180112,770.0718463594808
aluminium,primary,BR,0.9005481020688848,3.7701733419389316,0.060739173766266544,704.1291063588093,0.19391791213490356,211155.60990714282,4813.463552019285
nickel,primary,CN,0.4171446914208426,2.188428086055055,0.3331857627353586,155.35386418192616,0.4902563076146326,60529.39407267682,566.6855744139692
copper,secondary,AU,0.2029619254659335,0.9272463019089017,0.7800123263368189,323.93184054897296,0.32552014185739153,8360.156382507643,83.44359866777259
aluminium,primary,IN,0.3300489647451321,1.369675167877683,0.26245870534840493,864.7763460014785,0.31018503732438507,167693.3178680169,1336.3433869141788
aluminium,secondary,BR,0.47961824093551847,4.002688787113555,0.9375783445970791,158.28708599240161,1.6088018407628542,25875.629515973178,369.85172387985654
lithium,secondary,CN,0.45257690381639093,0.8092054021276336,,102.41090683764364,0.4389332433168036,9344.532318193385,76.92332361088751
aluminium,secondary,IN,,5.247295571605722,0.6063937935633869,571.7732153508787,3.011774294389679,30317.955676072663,613.614131092477
aluminium,mixed,RU,0.7444485329110704,0.622226582221019,0.15527700167203573,381.1359855597795,0.05876095296916136,28095.85689654193,475.97591599924476
nickel,primary,US,0.4396450556919178,2.8687237803447205,0.1852431965038811,361.18900310441643,0.24510671283811208,59423.56381228257,532.5325417601686
lithium,primary,RU,,2.0915297218110838,0.09294158985843987,,0.10491591125168886,56188.93536469362,738.230329914365
lithium,primary,US,0.2764472831666682,2.8693868156256936,0.32888786432343575,17.751574957623653,0.6958598613973128,55828.20967815597,301.611698163591
copper,primary,AU,0.9185171558560807,1.2501863985411832,0.13295948713165462,264.04450641098157,0.1605053413537605,70612.118385714,1519.36676974514
aluminium,primary,CN,0.9483398595588273,5.4954393668599435,,56.33775839595445,1.6344504697222342,205044.40822848777,4875.991624982485
aluminium,primary,AU,0.9838428283047504,2.1019126469862464,0.13627452556394828,,0.13395014793094254,216460.63247081905,5400.324373888634
copper,primary,US,0.8948422646286702,0.7801858194609533,,21.062631844877973,0.09225953479748783,,1670.5527752380744
copper,mixed,US,,2.134737918439965,0.16880809152432655,282.509677885097,0.3025976690393945,,15.086113908407675
copper,secondary,US,0.23695718656130307,0.7760309457756477,0.8492671048886213,,0.41914096614027746,,47.44476368860428
lithium,primary,BR,0.6636773819301391,0.7952389708869086,0.22104259497681195,50.21074115239421,0.1464100494150583,,1179.1411343237055
aluminium,secondary,IN,,1.1203134004933377,0.856234429437942,537.7409360139026,0.5706523097886621,31839.067849148258,674.7452243678482
copper,primary,CN,0.34188108932779426,3.9269109382899656,0.36394148494231543,520.8012293130607,1.2483107130227433,57846.8525514029,554.5988438505431
aluminium,primary,AU,0.2056343316993135,1.4874862137535008,0.42179616910698664,16.805380538014038,0.3793628699152956,160257.12458207156,884.861445776366
copper,secondary,AU,,2.372010601686212,0.6799527035992563,0.5660578610533001,0.8929801738836521,,107.64075867203847
aluminium,primary,RU,0.2614365474293872,1.0950546793288587,0.07076446786762514,41.04886740455793,0.07187355224170919,172292.81189625734,1008.2868282115676
aluminium,primary,US,0.5309648255280244,0.7119784333555365,0.38491250947962335,719.8452434266792,0.19980505118754371,180047.01085388425,2369.953285789227
aluminium,mixed,US,,6.286256325391422,,439.22836578468116,1.526590042345538,27708.025079066116,561.6564145377293
copper,mixed,US,0.3894380683649441,1.950568339362542,0.4474756770198676,19.43187593378687,0.8388369486216416,8320.645931503732,5.023050421798686
copper,secondary,AU,0.26717005075738137,5.534727028844636,0.8055810400440331,334.8100780118151,3.6316353880924095,,-48.32542850095649
copper,secondary,RU,0.8160169827646631,0.5548378609693819,0.7573553096891225,622.4483691293408,0.22372798952297798,10820.272342881226,223.95649210531127
lithium,secondary,IN,0.7041400679096332,0.4177433281115206,,,0.2780136519300119,10019.904083415142,208.02336399691927
aluminium,primary,BR,0.9907923875894438,3.9734258467309598,0.1550038563650396,1359.326789313978,0.5679890172685961,209806.49270252383,5162.857734816976
aluminium,primary,CN,0.4754464266559675,2.3846093765823544,0.3482337352891432,198.33239459359268,0.6790125113760882,182221.84537610022,2135.9954285108015
nickel,primary,IN,,0.5130117053622669,0.44106708707962416,72.99429019396077,0.12373840190434716,,383.28588544303744
aluminium,primary,AU,0.7874800282682366,0.7276680138160603,0.2879422005852092,135.20008146835073,0.16538101678634962,188682.371012497,3671.093935083725
lithium,secondary,BR,0.6173867350825966,3.325526285030726,0.7016972290521093,748.4375549028299,1.8002947426559521,,96.17739885895165
aluminium,primary,BR,0.37056314511130806,1.3097914189283388,0.05355352153153117,1778.648743432908,0.0626039038501733,181289.3462410658,1693.3431032742108
lithium,mixed,BR,0.8253831912038077,2.3206037316942836,0.0646526559398477,,0.07604875941312525,9302.897691935252,211.41128188452203
aluminium,mixed,US,,0.866483831771251,0.2886897349303454,,0.2050640581956133,25744.580309811303,222.43859968377905
nickel,secondary,CN,0.40852932386634927,1.060043132136673,0.802282409296745,,0.35414809127876407,,160.12476546454036
copper,secondary,AU,0.27402284349337536,9.458184362003582,0.7845908005095203,,6.06803023314569,8414.023329796895,95.12951623794936
lithium,mixed,AU,,0.6690197840800829,0.1707927652342935,148.18486603110532,0.11155138997525786,8944.022116387461,98.62383900965818
aluminium,primary,BR,0.5351433791499351,1.5122880579048519,0.22282041100161898,450.39419870955805,0.17004548548430248,186970.74224174925,2436.8683554748122
copper,secondary,AU,0.6116494322786388,3.8209634528327032,0.8458045168732617,7.930552645383844,1.896348208501469,8256.218547057926,175.81891528873518
lithium,primary,CN,0.767171413699022,0.6468305607911216,0.15921553315449902,150.25010319647464,0.07721057162401651,69004.84999267843,1374.7875040447113
copper,secondary,CN,0.9248807429443406,1.1730177891305429,0.7050672645069825,541.4414402577407,0.694261802770316,,241.35442847000402
copper,primary,RU,,2.0094981657226065,,16.293981357572626,0.2874583380414384,59046.377487521444,471.72998142379123
copper,mixed,RU,0.24347847867892566,1.4124279769440016,,43.43395719076911,0.24775747706511742,8599.318370461307,87.40590100264197
copper,mixed,IN,0.21482498687546664,1.3305296707625285,0.389901219573733,173.6425440327223,0.4874241461284602,,124.58238916607414
copper,primary,CN,,1.0004325337701636,0.1747913606591594,,0.14617746302768397,54492.610099537626,473.3521003670088
copper,primary,CN,0.7263595886253007,1.8669034065312795,0.3769861378043844,723.8427286526396,0.581767949399685,65941.72953026646,1219.6860682662007
lithium,mixed,CN,0.7819816623971974,2.0583156901109985,,11.202887275245146,0.12809287619357707,,241.75775232569
aluminium,primary,RU,0.8292045708224978,2.2185305183401627,0.12311541334595986,348.28934742668133,0.25862023231014813,208507.0380469403,4379.930909909921
aluminium,mixed,BR,0.39496656952347414,0.24593317228594075,,160.5763371118679,0.05994375259708694,26864.54413133689,278.80089280694966
lithium,secondary,BR,,2.0941025126733246,0.6323480209167746,522.9800231977641,0.6927801752782609,8875.769923937116,144.55635272294066
nickel,primary,AU,0.5865077164523995,6.225333620356929,0.20515956058256252,,0.7899838645916136,63067.007945200385,890.9167276111123
copper,primary,BR,0.2505464774881812,1.657350162829954,,993.3858846308369,0.39988687600604683,56445.97276087287,405.321779717348
copper,primary,US,0.688913218568997,2.6124073394144522,0.4271880757723823,322.5750817137783,1.0233697349910147,67248.85455832856,1124.8157374958137
aluminium,secondary,RU,0.9869880269406062,1.7271628400231507,,2596.986652755214,0.5512494024024059,34106.74040318817,791.1570515917192
aluminium,primary,CN,0.4886450491024021,3.9584685946576013,0.07360418808920027,1955.6643054656427,0.25880952326639195,184672.10247523384,2249.535580558995
copper,secondary,BR,0.8022779800731072,5.406643822176657,0.6457185690768069,,3.0990910677434775,10167.568502230579,136.84250751266802
aluminium,primary,RU,0.6000271324556864,0.5072208895345944,0.10703875146543732,427.679543488913,0.04083603410006711,183927.74354104168,2729.215835173346
copper,secondary,BR,0.3022494754883062,1.2484541576419232,0.685170359221543,253.75426362921206,0.7325581887956294,8262.438954454521,81.35663683878025
aluminium,mixed,IN,0.6657899590420691,1.0964181001166844,0.40661567589263176,226.5821530339324,0.22698003231249866,27458.09901952292,470.9293752883697
lithium,mixed,CN,0.43989941475525196,1.139110981151196,,,0.030270118856475348,7408.652113568331,113.45447149716645
lithium,primary,IN,0.2275225667627666,0.3682612727912843,0.37672801058554745,143.29100370088025,0.12731372892022444,52261.4802717629,330.0168100873022
copper,mixed,CN,0.7079437840941951,3.4598894942781633,0.25678031053424305,,0.6209150571187989,9540.715406857875,187.5677668919201
copper,secondary,RU,,0.17284305453532176,0.9496817687290587,462.70622917238256,0.08988010999071697,10005.835260630685,179.3334643363846
aluminium,secondary,AU,0.4758158135198993,1.6025130195977628,0.8936820245282369,1240.9886073930286,1.1646686016952514,27393.78879245465,372.02344201912547
nickel,mixed,BR,0.5122364377702164,2.2686992990535955,,25.658366760889745,0.472203151035657,8673.423864092838,105.59021060315347
copper,primary,BR,0.9128173463737692,0.56504842002142,0.09624475527696591,84.37302312549829,0.042385720090415684,65662.59285328763,1510.4624102471585
aluminium,primary,US,0.8508870506938848,4.8257361284587805,0.09112808952192952,778.526606634048,0.267553142961779,179804.86903389226,3830.046225162604
lithium,mixed,IN,0.7719622588414217,3.7471097404121996,,221.9789954294926,0.9093628219525708,10047.26170409926,272.6327115330718
nickel,primary,BR,0.39903765100251837,1.3738502768976777,0.13841405730691397,,0.16189509899003157,55406.88462600177,492.9920754713095
lithium,mixed,RU,0.9281733239733156,1.1591639671383538,,2820.474983666534,0.03127025840466507,9916.330758227223,212.94565639430013
copper,mixed,AU,0.3235326060313704,0.6398622476980635,0.44184555563957645,773.8194670911851,0.1499262051519364,8709.785203812431,97.01521475931206
copper,primary,RU,0.7014164155337774,2.718616452782134,0.44215660774427734,262.7505897368872,0.8144517367404864,61202.341625158224,1074.3036066709271
copper,mixed,IN,,0.3825368923182181,0.20125653493751194,866.7853112473033,0.058706819701766264,,22.182549329050243
lithium,primary,US,0.7149758450599568,2.3803550801943656,0.060209537822845285,570.6615800580332,0.08649357532183385,60420.246424931,984.0735806871214
nickel,secondary,BR,,3.796113507984977,0.7264839140479399,780.2637814813039,1.5968704074139872,,77.96582673505738
aluminium,secondary,RU,0.559741581746976,0.6187635304709207,,844.2578155033463,0.21532199174980654,26698.254567045886,391.72430726172064
aluminium,mixed,CN,0.4762116416456425,4.126220300870944,0.10000547604632391,44.26736833304454,0.17312961779475483,26429.257532819425,341.82374499436344
aluminium,primary,AU,0.33820540499696794,0.16778213678438325,0.10418344596369451,487.7190890866291,0.009915020368038673,183163.699371566,1540.270117503306
nickel,primary,RU,0.6975846320750994,4.978812591062646,,3.404339759191281,1.355022613431003,58709.93136405576,1032.7774823364518
lithium,secondary,AU,0.905580444112486,0.35194799301009716,0.9273445569036767,22.21437380254292,0.2395029567605838,10943.361446588788,190.57817779122016
aluminium,secondary,BR,0.9672673938259229,2.175556617657845,0.7277512234543014,1171.5994350956873,1.102611159851179,29771.86840967807,739.4040871783872
copper,secondary,CN,0.3538770905231321,0.6755840740991762,0.7861618351806849,374.92620057858613,0.3430644738671573,,79.50743583687175
aluminium,primary,US,,3.722525550566687,0.2146084877736884,665.7174895441658,0.4404854990767805,206916.75439178987,4011.573161153791
lithium,primary,US,,1.536111112604436,0.29033697034636563,,0.2856193274550346,66020.45624418299,1196.3298376991602
nickel,primary,CN,0.4747022316596581,0.39060928948523366,0.11411738952833149,1493.750795021434,0.02154128626349301,55869.537701758454,673.6760054279987
nickel,mixed,AU,0.2152793594829807,1.792557425976667,0.13424099705300332,1017.6275426804941,0.11289510018740873,8256.79648298513,76.16854243851634
copper,primary,BR,0.7518329978502929,1.1481007403390577,,330.15750063696294,0.1086379005027108,73359.92894265903,1391.6333003680068
copper,primary,RU,0.9563958884476003,2.2661540756820715,0.2538053081163346,204.71420635253986,0.5735568162737921,69166.75280052221,1562.625720343799
aluminium,mixed,CN,0.705696097532521,4.372502739146811,0.25432195487101905,83.90955545959395,0.6626527337975999,28705.830323000697,520.2480832953592
aluminium,primary,IN,0.5482341793501073,1.153195813667104,0.375717807739021,255.6807857528965,0.41675704265752467,181092.02740438635,2462.627616030622
nickel,mixed,AU,0.6201231152893028,0.7846445321444137,0.35120408027505023,228.24257188647988,0.17508563723128123,9601.662522718143,113.44560064440098
nickel,secondary,US,0.359703046127934,0.1292429382504819,0.8476091771065155,410.0073751622059,0.07267446856302429,8541.712442042272,144.27064856742552
lithium,mixed,CN,0.8004353310029901,1.810574894624309,0.3831606891298386,547.573263816852,0.6092696301982115,10042.196878967909,154.32747307031525
lithium,primary,US,0.7971358640078792,1.1292482158672803,0.1515510193222619,1915.8088689370954,0.07807057327228115,,1253.9410591449398
copper,primary,AU,0.31641384030993996,1.0388850742221967,0.18251870772159995,,0.09658809414498339,53409.782408705614,310.4203796887201
copper,secondary,US,0.9023827059997274,0.5040740422816214,,516.0592139746503,0.40223655674727615,11392.233280544862,329.0296009882312
lithium,mixed,CN,0.4153517915786442,1.2244320393890806,0.05570845382545784,204.05362344364426,0.04799002838166191,8703.78949294744,134.9356370164465
nickel,secondary,AU,0.9858048487492919,8.426354639489018,0.8543116675321819,17.556596069009803,3.0708773784466787,12129.76333580905,282.32805442789254
aluminium,primary,IN,0.5063224112297966,0.8069434556417865,0.0677376850249357,169.92656289408777,0.023418104865808326,184211.64135498,2362.4020510102487
copper,secondary,CN,0.34230724698759973,1.9311040765913994,0.8507291692899153,731.4751893829813,1.5514129723688916,,-36.119176759261705
aluminium,secondary,RU,0.48137608907652185,3.0965703401537845,,114.87764337458016,2.1718433236451666,26417.442672557077,341.6824196560851
lithium,secondary,BR,0.5521442629577545,2.8658626304192665,0.7659560610813438,622.7242313476025,1.4817959038712853,8884.96409588118,79.79115231583896
copper,secondary,CN,0.25544621843063586,0.8972996325959419,0.7637519580762737,433.48826034140956,0.34124080332615153,8147.853040965223,135.72108109114166
aluminium,mixed,AU,0.6625747049786317,1.9876326351159257,0.2610080701176836,94.28463845784351,0.46596035630505217,,470.23086261981234
copper,secondary,BR,,4.199993612588807,0.6843728656163132,151.6515955054409,1.7095555284263764,9093.507813824726,160.70938290474226
copper,primary,CN,0.7911443642795779,0.131135964724566,,342.8907901446152,0.011142295452384144,71696.2669916043,1377.017194961617
aluminium,primary,IN,0.22333591383259466,1.2444602797285678,0.4128988276301994,270.9644309016106,0.41594311385628807,169934.13980954528,908.0873806822649
aluminium,primary,IN,0.6329905715470641,0.6079103279631398,0.15558669469423703,753.8104909123125,0.05788833812894015,202060.83389992392,3227.192745371811
copper,primary,RU,,1.0841133695760248,0.1623908935518054,662.8906704938111,0.13682651223037007,57931.36053856723,309.45339814824126
copper,primary,US,,1.175673003498578,0.21518115844013785,427.33272129683303,0.235569786506747,63257.28573810883,1159.866915752131
copper,primary,BR,0.2445823885607876,2.8461322015536785,0.10577533085998958,863.7581218605758,0.2644500388877912,50665.85314866293,380.1536262153737
copper,primary,AU,0.9293822786733061,0.2970387668581802,,,0.04725037597396396,67009.63873822585,1571.3167714133906
nickel,primary,AU,0.7616660535075972,1.537274224692904,0.3160127046808526,1667.5539536799592,0.27824670773512045,65532.84579685398,1193.0441594645156
copper,mixed,US,0.6059118120681257,1.7611198112904882,0.36440019683094677,122.4544148841992,0.36663717277985675,9850.869757506625,176.80628637391348
copper,mixed,IN,0.55320313862494,1.4630602553626613,,626.1125453925287,0.29818925115721256,9134.601553623506,112.37924892795894
nickel,primary,IN,0.3045381043306099,2.7325909478745727,0.10905438563210548,230.9733921248556,0.20744155213455973,64410.047990566316,402.0917210563972
copper,mixed,CN,0.4327995116517305,1.0683390051421824,,163.53462786155617,0.16139163308106508,8608.046946479652,68.18853761300247
aluminium,secondary,RU,0.8951672840167171,5.899646860153641,0.7546874381313692,99.4617910350259,2.136267163815862,31459.53830181111,651.6096708442108
aluminium,primary,BR,0.9235622492499951,1.4148013082785995,0.05711919868837972,402.04325473981015,0.04025047479952266,199265.7954153097,4613.648033523083
copper,primary,RU,0.20059816669642486,1.7935942164380567,0.22605216730952027,121.33487178865926,0.2456019781803546,55109.16880024137,243.59085467922537
copper,secondary,RU,0.675309113182041,3.592014382064509,0.7225136154850835,111.79110591108562,1.9133397130631729,9466.117170378831,164.35899231233634
copper,secondary,CN,0.7754404872200908,0.7438186810411204,0.7554225719971859,2329.913781217677,0.4245687755592751,,221.4377608319135
aluminium,secondary,RU,0.6949975859660851,0.25635994959566866,0.62251329403165,809.1066943851399,0.11039052585091168,,602.2060741272112
aluminium,primary,US,0.2653438118930832,2.560523900205191,0.4081614898233023,689.7126441646789,0.8813029176067073,167144.6451554343,1207.7649906791598
aluminium,primary,CN,0.3741799190391218,1.4194706723296715,0.3542730054156155,790.0867269545704,0.42360072146154404,,1691.7984008930234
aluminium,primary,US,0.40027221390510886,4.636449478375552,0.06929764925461668,1735.6416098752834,0.21095477376708152,165532.45918585296,1653.8208904031587
copper,primary,CN,0.8653797050440717,8.211792377850731,0.1986492041431071,425.8097294069155,0.7743040478702251,67144.12752938918,1422.8745464762446
aluminium,primary,RU,0.5705595490471365,1.1186846174262366,0.15920934070084886,124.38703576243618,0.1278980954277555,188776.16553166465,2610.5461985857255
copper,primary,US,0.5894625695529895,1.1737883372548452,0.20445297993086448,991.01094238742,0.15092181224339135,63899.01790729613,827.3362912589799
lithium,mixed,US,0.9479144372436068,1.148370948287217,0.11403026358748064,,0.06321614679351553,11307.27740342459,225.823087732577
aluminium,mixed,US,0.7096687110837725,0.8847644560378571,0.08908164147623739,267.4808790616555,0.0779564102497291,29722.83314568366,609.2063580005196
copper,primary,CN,0.9189341612421311,3.143651827899333,0.2583938170033603,320.8179786062319,0.5051315029760867,67011.03401135378,1619.6230865301409
copper,mixed,AU,0.5652070842732264,2.9458815252400705,0.33815252434655774,264.87885375463344,0.7724987517394024,8934.464892712193,129.82773576732976
aluminium,primary,RU,0.3195490068146354,1.4026476780240316,0.33076436077277716,1329.2170478366938,0.32201429946243976,164264.74133122625,1335.5266815604634
copper,primary,US,0.9439484752592686,0.19137850832421582,0.23037772887049085,210.44036897866064,0.021414061702297163,66688.69825510695,1543.531521870224
nickel,primary,BR,0.5669640925340307,0.8408503836187597,0.25891159451557844,1655.0061946894884,0.0943376705903546,,877.300095380438
lithium,secondary,AU,0.34530513750305747,0.7914786175546326,0.8556743511353213,1205.4849288429516,0.5251798140713283,8715.4044782868,36.428178331429606
aluminium,mixed,BR,0.44191659224313784,3.4329399812180887,0.3266281511072225,497.8308793822727,0.6147085445648868,27568.83326323374,265.6796195407075
lithium,secondary,RU,0.24064207175115382,0.28330003427476086,0.6356617261011885,433.5381539769465,0.0983599598055302,8495.30309404984,81.73507634893079
copper,primary,RU,0.5746404731651081,3.376450428856872,0.3339584435484896,231.0885920178859,1.0984860923814959,65324.140954872404,908.1827031277692
aluminium,secondary,US,0.8825025375281894,2.312383796133615,,9.254310836779934,1.4087557373170512,29424.340934461794,673.7846799631434
copper,primary,US,0.9468643648053516,2.7368337844337196,0.1292434858686297,68.26691126925908,0.14773229196653528,74578.0263191336,1758.022315208591
lithium,mixed,CN,0.946081766002915,1.2320185219406772,0.0696235414985058,701.6822621324909,0.051801510684263224,10012.76844149002,307.71605221623224
copper,secondary,AU,0.3001840205029974,2.3771555252247163,0.8155217101441783,,1.4553136519396703,8546.693255945738,91.7565835849081
aluminium,primary,AU,,1.9782434982406996,0.25987653656770787,,0.30698934986480103,178582.46111806732,2269.6910730407567
copper,secondary,US,0.2225830077205651,3.0305036743887515,0.6401785884493574,153.23598717341434,0.807282124419653,,-26.12043293085633
aluminium,secondary,RU,0.8841322759771784,1.2839623030348133,0.6168008059205452,1476.689963840665,0.5279027062820532,,671.3085504025004
aluminium,primary,US,0.4870046096170191,1.380447805241245,0.2016495642820887,228.74736463540026,0.1290351576634024,166330.57354805735,2022.5796846795547
aluminium,secondary,RU,,2.163269741029866,0.6850101828186761,1191.2577734212205,1.1432504737895255,27645.97029917096,489.9147632503582
aluminium,primary,RU,0.771918750461831,0.32875205296740573,0.1352052336130304,181.65979416837013,0.03430361476149911,203669.35203791506,3963.5662324105797
aluminium,secondary,US,0.5438757357945243,1.246269081045895,0.8401874775501275,391.77680551406456,0.44256241991464623,27391.933088863905,382.7462010957232
aluminium,mixed,IN,0.4451538692401944,7.247593563013771,0.18736404552000718,10.344822805037026,0.7799995157903195,26166.28429225015,239.53916659855832
copper,mixed,AU,0.9697703280927559,0.17655114560323654,,368.9416526240301,0.039868211796467753,9825.900039215987,267.82737052200855
aluminium,secondary,BR,0.9715905800190834,0.8596085323177084,0.6358401224286004,506.5963535460407,0.39908533328328294,30854.36927503131,726.3820096503316
aluminium,secondary,RU,0.43154909442401757,0.8540755004150279,,133.4857452958094,0.4233210798146923,27282.24507527181,261.9641300700562
nickel,primary,RU,0.5837000773955665,2.107317722634418,0.4359010131327322,432.48661563365016,0.5260240202755804,59936.419446791515,819.4866660397666
copper,secondary,IN,,0.3236524342656814,,520.8813049798699,0.22848792322303796,11146.514163345737,255.04257663785663
copper,primary,BR,0.2038947261244026,2.0806498874595674,0.07474456975331752,,0.06611314514861985,56989.67800752812,262.63686780747565
aluminium,primary,CN,0.5301425987033195,0.29972960215843814,0.34785257754161936,748.9556973988546,0.10357642833008138,178626.42526885268,2425.4739990282937
aluminium,primary,IN,0.28036603974477475,0.2995382365430765,0.059615422362343344,186.50324961077123,0.007654466062892271,,1121.1567966431974
aluminium,primary,BR,0.6073263724500821,2.705255094618461,0.3101293292469622,419.40675971076354,0.4807390118169015,160669.17303241475,2466.073728820516
aluminium,secondary,IN,0.21973596363238973,0.8835243684504326,0.885454099082351,1997.1327883051242,0.5446627283382541,,37.08841279434121
aluminium,primary,RU,0.5255187451125023,7.681642548242209,,1142.0984517185805,1.2266159528467437,171198.9509332362,2286.4280435468663
aluminium,secondary,AU,0.3765592598282681,0.17613686235639614,0.7540022115097734,1525.2571717277078,0.06386820524780386,24036.71645662054,258.3503789203132
aluminium,primary,IN,0.6266466899669927,1.2779587411704723,0.399202523182226,243.9912614770311,0.2825227074685658,,2860.8811428568524
aluminium,primary,CN,0.9967949192805599,0.3401271279374254,0.18476553463658418,773.0628196109488,0.06184482555033367,213081.54031009733,5266.372792717609
copper,secondary,US,0.8404288841013983,0.9658133139093018,0.7812675062241001,483.6577571575902,0.47391568131859435,10930.545720307073,196.50894803418265
aluminium,primary,BR,0.8765136732995371,12.765039219844379,0.16437102386159533,43.179476602473066,1.5518241197468614,203264.34028007073,4443.96458340135
aluminium,primary,IN,,4.493614540135593,0.41688861805687133,868.579932453685,1.540959684777327,172920.504460501,3026.3639113499053
copper,secondary,IN,0.23324787861780685,0.19906213573794446,0.9205617221578462,565.2082770101417,0.15490643068213666,7893.178167743417,33.7785973381226
copper,primary,CN,0.36543814083531534,1.7568154206218252,0.14732115053784126,110.89558279712038,0.2103720625718063,59058.29697927669,572.232032410603
aluminium,mixed,AU,,2.1872388298420375,0.42951868502346385,41.54873630124809,0.5657023037247284,30834.435982141164,696.7406769419667
copper,primary,IN,0.49289049434300103,0.5702668467105424,0.1928630358304913,907.0704291208624,0.051366281596632604,62422.20229206198,784.0451041893599
copper,primary,IN,0.2829093811846365,0.41355459065207445,0.310745979066875,41.09432859625234,0.07312627305038331,54228.470785585916,392.3205009593779
